id,course_id,day_of_week,start_time,end_time,location,created_by,created_date,last_modified_by,last_modified_date
365,365,MONDAY,11:30:00,13:00:00,R165,\N,\N,\N,\N
366,366,TUESDAY,14:00:00,15:30:00,R166,\N,\N,\N,\N
367,367,WEDNESDAY,10:00:00,11:30:00,R167,\N,\N,\N,\N
368,368,THURSDAY,14:30:00,16:00:00,R168,\N,\N,\N,\N
369,369,FRIDAY,15:30:00,17:00:00,R169,\N,\N,\N,\N
370,370,MONDAY,14:30:00,16:00:00,R170,\N,\N,\N,\N
371,371,TUESDAY,11:30:00,13:00:00,R171,\N,\N,\N,\N
372,372,WEDNESDAY,14:30:00,16:00:00,R172,\N,\N,\N,\N
373,373,THURSDAY,11:00:00,12:30:00,R173,\N,\N,\N,\N
374,374,FRIDAY,10:00:00,11:30:00,R174,\N,\N,\N,\N
375,375,MONDAY,12:30:00,14:00:00,R175,\N,\N,\N,\N
376,376,TUESDAY,14:30:00,16:00:00,R176,\N,\N,\N,\N
377,377,WEDNESDAY,10:00:00,11:30:00,R177,\N,\N,\N,\N
378,378,THURSDAY,14:00:00,15:30:00,R178,\N,\N,\N,\N
379,379,FRIDAY,11:30:00,13:00:00,R179,\N,\N,\N,\N
380,380,MONDAY,10:30:00,12:00:00,R180,\N,\N,\N,\N
381,381,TUESDAY,10:00:00,11:30:00,R181,\N,\N,\N,\N
382,382,WEDNESDAY,14:00:00,15:30:00,R182,\N,\N,\N,\N
383,383,THURSDAY,14:30:00,16:00:00,R183,\N,\N,\N,\N
384,384,FRIDAY,14:00:00,15:30:00,R184,\N,\N,\N,\N
385,385,MONDAY,11:30:00,13:00:00,R185,\N,\N,\N,\N
386,386,TUESDAY,10:30:00,12:00:00,R186,\N,\N,\N,\N
387,387,WEDNESDAY,10:00:00,11:30:00,R187,\N,\N,\N,\N
388,388,THURSDAY,10:30:00,12:00:00,R188,\N,\N,\N,\N
389,389,FRIDAY,14:00:00,15:30:00,R189,\N,\N,\N,\N
390,390,MONDAY,09:30:00,11:00:00,R190,\N,\N,\N,\N
391,391,TUESDAY,10:30:00,12:00:00,R191,\N,\N,\N,\N
392,392,WEDNESDAY,13:30:00,15:00:00,R192,\N,\N,\N,\N
393,393,THURSDAY,14:00:00,15:30:00,R193,\N,\N,\N,\N
394,394,FRIDAY,10:30:00,12:00:00,R194,\N,\N,\N,\N
395,395,MONDAY,11:30:00,13:00:00,R195,\N,\N,\N,\N
396,396,TUESDAY,10:00:00,11:30:00,R196,\N,\N,\N,\N
397,397,WEDNESDAY,10:00:00,11:30:00,R197,\N,\N,\N,\N
398,398,THURSDAY,13:00:00,14:30:00,R198,\N,\N,\N,\N
399,399,FRIDAY,10:00:00,11:30:00,R199,\N,\N,\N,\N
400,400,MONDAY,14:00:00,15:30:00,R200,\N,\N,\N,\N
401,401,TUESDAY,10:00:00,11:30:00,R001,\N,\N,\N,\N
402,402,WEDNESDAY,11:00:00,12:30:00,R002,\N,\N,\N,\N
403,403,THURSDAY,13:30:00,15:00:00,R003,\N,\N,\N,\N
404,404,FRIDAY,14:00:00,15:30:00,R004,\N,\N,\N,\N
405,405,MONDAY,12:30:00,14:00:00,R005,\N,\N,\N,\N
406,406,TUESDAY,10:00:00,11:30:00,R006,\N,\N,\N,\N
407,407,WEDNESDAY,10:00:00,11:30:00,R007,\N,\N,\N,\N
408,408,THURSDAY,09:30:00,11:00:00,R008,\N,\N,\N,\N
409,409,FRIDAY,11:00:00,12:30:00,R009,\N,\N,\N,\N
410,410,MONDAY,13:30:00,15:00:00,R010,\N,\N,\N,\N
411,411,TUESDAY,13:30:00,15:00:00,R011,\N,\N,\N,\N
412,412,WEDNESDAY,11:30:00,13:00:00,R012,\N,\N,\N,\N
413,413,THURSDAY,11:00:00,12:30:00,R013,\N,\N,\N,\N
414,414,FRIDAY,11:30:00,13:00:00,R014,\N,\N,\N,\N
415,415,MONDAY,14:00:00,15:30:00,R015,\N,\N,\N,\N
416,416,TUESDAY,13:00:00,14:30:00,R016,\N,\N,\N,\N
417,417,WEDNESDAY,13:30:00,15:00:00,R017,\N,\N,\N,\N
418,418,THURSDAY,14:00:00,15:30:00,R018,\N,\N,\N,\N
419,419,FRIDAY,13:30:00,15:00:00,R019,\N,\N,\N,\N
420,420,MONDAY,09:30:00,11:00:00,R020,\N,\N,\N,\N
421,421,TUESDAY,10:30:00,12:00:00,R021,\N,\N,\N,\N
422,422,WEDNESDAY,11:00:00,12:30:00,R022,\N,\N,\N,\N
423,423,THURSDAY,10:30:00,12:00:00,R023,\N,\N,\N,\N
424,424,FRIDAY,15:30:00,17:00:00,R024,\N,\N,\N,\N
425,425,MONDAY,11:00:00,12:30:00,R025,\N,\N,\N,\N
426,426,TUESDAY,10:00:00,11:30:00,R026,\N,\N,\N,\N
427,427,WEDNESDAY,10:00:00,11:30:00,R027,\N,\N,\N,\N
428,428,THURSDAY,14:30:00,16:00:00,R028,\N,\N,\N,\N
429,429,FRIDAY,14:00:00,15:30:00,R029,\N,\N,\N,\N
430,430,MONDAY,13:00:00,14:30:00,R030,\N,\N,\N,\N
431,431,TUESDAY,14:30:00,16:00:00,R031,\N,\N,\N,\N
432,432,WEDNESDAY,13:00:00,14:30:00,R032,\N,\N,\N,\N
433,433,THURSDAY,10:30:00,12:00:00,R033,\N,\N,\N,\N
434,434,FRIDAY,13:00:00,14:30:00,R034,\N,\N,\N,\N
435,435,MONDAY,15:00:00,16:30:00,R035,\N,\N,\N,\N
436,436,TUESDAY,11:00:00,12:30:00,R036,\N,\N,\N,\N
437,437,WEDNESDAY,11:00:00,12:30:00,R037,\N,\N,\N,\N
438,438,THURSDAY,10:00:00,11:30:00,R038,\N,\N,\N,\N
439,439,FRIDAY,14:30:00,16:00:00,R039,\N,\N,\N,\N
440,440,MONDAY,09:00:00,10:30:00,R040,\N,\N,\N,\N
441,441,TUESDAY,13:30:00,15:00:00,R041,\N,\N,\N,\N
442,442,WEDNESDAY,14:00:00,15:30:00,R042,\N,\N,\N,\N
443,443,THURSDAY,11:00:00,12:30:00,R043,\N,\N,\N,\N
444,444,FRIDAY,14:30:00,16:00:00,R044,\N,\N,\N,\N
445,445,MONDAY,14:30:00,16:00:00,R045,\N,\N,\N,\N
446,446,TUESDAY,11:00:00,12:30:00,R046,\N,\N,\N,\N
447,447,WEDNESDAY,13:30:00,15:00:00,R047,\N,\N,\N,\N
448,448,THURSDAY,13:00:00,14:30:00,R048,\N,\N,\N,\N
449,449,FRIDAY,10:30:00,12:00:00,R049,\N,\N,\N,\N
450,450,MONDAY,12:30:00,14:00:00,R050,\N,\N,\N,\N
451,451,TUESDAY,13:00:00,14:30:00,R051,\N,\N,\N,\N
452,452,WEDNESDAY,12:30:00,14:00:00,R052,\N,\N,\N,\N
453,453,THURSDAY,14:00:00,15:30:00,R053,\N,\N,\N,\N
454,454,FRIDAY,13:00:00,14:30:00,R054,\N,\N,\N,\N
455,455,MONDAY,13:30:00,15:00:00,R055,\N,\N,\N,\N
456,456,TUESDAY,12:00:00,13:30:00,R056,\N,\N,\N,\N
457,457,WEDNESDAY,14:30:00,16:00:00,R057,\N,\N,\N,\N
458,458,THURSDAY,11:00:00,12:30:00,R058,\N,\N,\N,\N
459,459,FRIDAY,11:00:00,12:30:00,R059,\N,\N,\N,\N
460,460,MONDAY,14:00:00,15:30:00,R060,\N,\N,\N,\N
461,461,TUESDAY,13:00:00,14:30:00,R061,\N,\N,\N,\N
462,462,WEDNESDAY,10:30:00,12:00:00,R062,\N,\N,\N,\N
463,463,THURSDAY,15:00:00,16:30:00,R063,\N,\N,\N,\N
464,464,FRIDAY,12:30:00,14:00:00,R064,\N,\N,\N,\N
465,465,MONDAY,13:30:00,15:00:00,R065,\N,\N,\N,\N
466,466,TUESDAY,14:30:00,16:00:00,R066,\N,\N,\N,\N
467,467,WEDNESDAY,09:00:00,10:30:00,R067,\N,\N,\N,\N
468,468,THURSDAY,12:30:00,14:00:00,R068,\N,\N,\N,\N
469,469,FRIDAY,12:00:00,13:30:00,R069,\N,\N,\N,\N
470,470,MONDAY,11:30:00,13:00:00,R070,\N,\N,\N,\N
471,471,TUESDAY,14:30:00,16:00:00,R071,\N,\N,\N,\N
472,472,WEDNESDAY,15:30:00,17:00:00,R072,\N,\N,\N,\N
473,473,THURSDAY,13:00:00,14:30:00,R073,\N,\N,\N,\N
474,474,FRIDAY,13:30:00,15:00:00,R074,\N,\N,\N,\N
475,475,MONDAY,13:00:00,14:30:00,R075,\N,\N,\N,\N
476,476,TUESDAY,13:00:00,14:30:00,R076,\N,\N,\N,\N
477,477,WEDNESDAY,11:30:00,13:00:00,R077,\N,\N,\N,\N
478,478,THURSDAY,13:00:00,14:30:00,R078,\N,\N,\N,\N
479,479,FRIDAY,14:00:00,15:30:00,R079,\N,\N,\N,\N
480,480,MONDAY,10:00:00,11:30:00,R080,\N,\N,\N,\N
481,481,TUESDAY,11:30:00,13:00:00,R081,\N,\N,\N,\N
482,482,WEDNESDAY,12:00:00,13:30:00,R082,\N,\N,\N,\N
483,483,THURSDAY,13:00:00,14:30:00,R083,\N,\N,\N,\N
484,484,FRIDAY,13:30:00,15:00:00,R084,\N,\N,\N,\N
485,485,MONDAY,11:30:00,13:00:00,R085,\N,\N,\N,\N
486,486,TUESDAY,10:30:00,12:00:00,R086,\N,\N,\N,\N
487,487,WEDNESDAY,12:30:00,14:00:00,R087,\N,\N,\N,\N
488,488,THURSDAY,10:00:00,11:30:00,R088,\N,\N,\N,\N
489,489,FRIDAY,11:00:00,12:30:00,R089,\N,\N,\N,\N
490,490,MONDAY,11:30:00,13:00:00,R090,\N,\N,\N,\N
491,491,TUESDAY,09:30:00,11:00:00,R091,\N,\N,\N,\N
492,492,WEDNESDAY,10:00:00,11:30:00,R092,\N,\N,\N,\N
493,493,THURSDAY,10:30:00,12:00:00,R093,\N,\N,\N,\N
494,494,FRIDAY,14:00:00,15:30:00,R094,\N,\N,\N,\N
495,495,MONDAY,11:00:00,12:30:00,R095,\N,\N,\N,\N
496,496,TUESDAY,13:30:00,15:00:00,R096,\N,\N,\N,\N
497,497,WEDNESDAY,14:00:00,15:30:00,R097,\N,\N,\N,\N
498,498,THURSDAY,15:00:00,16:30:00,R098,\N,\N,\N,\N
499,499,FRIDAY,11:00:00,12:30:00,R099,\N,\N,\N,\N
500,500,MONDAY,13:00:00,14:30:00,R100,\N,\N,\N,\N
501,501,TUESDAY,14:30:00,16:00:00,R101,\N,\N,\N,\N
502,502,WEDNESDAY,13:30:00,15:00:00,R102,\N,\N,\N,\N
503,503,THURSDAY,10:30:00,12:00:00,R103,\N,\N,\N,\N
504,504,FRIDAY,11:30:00,13:00:00,R104,\N,\N,\N,\N
505,505,MONDAY,09:00:00,10:30:00,R105,\N,\N,\N,\N
506,506,TUESDAY,10:00:00,11:30:00,R106,\N,\N,\N,\N
507,507,WEDNESDAY,14:30:00,16:00:00,R107,\N,\N,\N,\N
508,508,THURSDAY,10:00:00,11:30:00,R108,\N,\N,\N,\N
509,509,FRIDAY,10:30:00,12:00:00,R109,\N,\N,\N,\N
510,510,MONDAY,13:30:00,15:00:00,R110,\N,\N,\N,\N
511,511,TUESDAY,13:30:00,15:00:00,R111,\N,\N,\N,\N
512,512,WEDNESDAY,10:30:00,12:00:00,R112,\N,\N,\N,\N
513,513,THURSDAY,14:30:00,16:00:00,R113,\N,\N,\N,\N
514,514,FRIDAY,10:30:00,12:00:00,R114,\N,\N,\N,\N
515,515,MONDAY,10:30:00,12:00:00,R115,\N,\N,\N,\N
516,516,TUESDAY,13:30:00,15:00:00,R116,\N,\N,\N,\N
517,517,WEDNESDAY,11:00:00,12:30:00,R117,\N,\N,\N,\N
518,518,THURSDAY,13:30:00,15:00:00,R118,\N,\N,\N,\N
519,519,FRIDAY,13:30:00,15:00:00,R119,\N,\N,\N,\N
520,520,MONDAY,14:30:00,16:00:00,R120,\N,\N,\N,\N
521,521,TUESDAY,13:00:00,14:30:00,R121,\N,\N,\N,\N
522,522,WEDNESDAY,13:00:00,14:30:00,R122,\N,\N,\N,\N
523,523,THURSDAY,13:00:00,14:30:00,R123,\N,\N,\N,\N
524,524,FRIDAY,14:30:00,16:00:00,R124,\N,\N,\N,\N
525,525,MONDAY,14:30:00,16:00:00,R125,\N,\N,\N,\N
526,526,TUESDAY,13:00:00,14:30:00,R126,\N,\N,\N,\N
527,527,WEDNESDAY,10:00:00,11:30:00,R127,\N,\N,\N,\N
528,528,THURSDAY,14:00:00,15:30:00,R128,\N,\N,\N,\N
529,529,FRIDAY,13:00:00,14:30:00,R129,\N,\N,\N,\N
530,530,MONDAY,11:00:00,12:30:00,R130,\N,\N,\N,\N
531,531,TUESDAY,10:30:00,12:00:00,R131,\N,\N,\N,\N
532,532,WEDNESDAY,11:30:00,13:00:00,R132,\N,\N,\N,\N
533,533,THURSDAY,13:30:00,15:00:00,R133,\N,\N,\N,\N
534,534,FRIDAY,14:30:00,16:00:00,R134,\N,\N,\N,\N
535,535,MONDAY,10:30:00,12:00:00,R135,\N,\N,\N,\N
536,536,TUESDAY,11:30:00,13:00:00,R136,\N,\N,\N,\N
537,537,WEDNESDAY,13:00:00,14:30:00,R137,\N,\N,\N,\N
538,538,THURSDAY,11:00:00,12:30:00,R138,\N,\N,\N,\N
539,539,FRIDAY,12:00:00,13:30:00,R139,\N,\N,\N,\N
540,540,MONDAY,10:30:00,12:00:00,R140,\N,\N,\N,\N
541,541,TUESDAY,11:30:00,13:00:00,R141,\N,\N,\N,\N
542,542,WEDNESDAY,13:30:00,15:00:00,R142,\N,\N,\N,\N
543,543,THURSDAY,13:00:00,14:30:00,R143,\N,\N,\N,\N
544,544,FRIDAY,14:00:00,15:30:00,R144,\N,\N,\N,\N
545,545,MONDAY,11:30:00,13:00:00,R145,\N,\N,\N,\N
546,546,TUESDAY,11:00:00,12:30:00,R146,\N,\N,\N,\N
547,547,WEDNESDAY,11:30:00,13:00:00,R147,\N,\N,\N,\N
548,548,THURSDAY,10:00:00,11:30:00,R148,\N,\N,\N,\N
549,549,FRIDAY,13:00:00,14:30:00,R149,\N,\N,\N,\N
550,550,MONDAY,11:30:00,13:00:00,R150,\N,\N,\N,\N
551,551,TUESDAY,11:30:00,13:00:00,R151,\N,\N,\N,\N
552,552,WEDNESDAY,11:00:00,12:30:00,R152,\N,\N,\N,\N
553,553,THURSDAY,14:00:00,15:30:00,R153,\N,\N,\N,\N
554,554,FRIDAY,14:00:00,15:30:00,R154,\N,\N,\N,\N
555,555,MONDAY,13:30:00,15:00:00,R155,\N,\N,\N,\N
556,556,TUESDAY,14:00:00,15:30:00,R156,\N,\N,\N,\N
557,557,WEDNESDAY,13:30:00,15:00:00,R157,\N,\N,\N,\N
558,558,THURSDAY,14:00:00,15:30:00,R158,\N,\N,\N,\N
559,559,FRIDAY,10:30:00,12:00:00,R159,\N,\N,\N,\N
560,560,MONDAY,11:30:00,13:00:00,R160,\N,\N,\N,\N
561,561,TUESDAY,14:00:00,15:30:00,R161,\N,\N,\N,\N
562,562,WEDNESDAY,13:00:00,14:30:00,R162,\N,\N,\N,\N
563,563,THURSDAY,15:30:00,17:00:00,R163,\N,\N,\N,\N
564,564,FRIDAY,09:30:00,11:00:00,R164,\N,\N,\N,\N
565,565,MONDAY,15:00:00,16:30:00,R165,\N,\N,\N,\N
566,566,TUESDAY,13:00:00,14:30:00,R166,\N,\N,\N,\N
567,567,WEDNESDAY,14:00:00,15:30:00,R167,\N,\N,\N,\N
568,568,THURSDAY,09:00:00,10:30:00,R168,\N,\N,\N,\N
569,569,FRIDAY,14:00:00,15:30:00,R169,\N,\N,\N,\N
570,570,MONDAY,12:30:00,14:00:00,R170,\N,\N,\N,\N
571,571,TUESDAY,13:00:00,14:30:00,R171,\N,\N,\N,\N
572,572,WEDNESDAY,14:00:00,15:30:00,R172,\N,\N,\N,\N
573,573,THURSDAY,14:00:00,15:30:00,R173,\N,\N,\N,\N
574,574,FRIDAY,14:00:00,15:30:00,R174,\N,\N,\N,\N
575,575,MONDAY,10:00:00,11:30:00,R175,\N,\N,\N,\N
576,576,TUESDAY,14:30:00,16:00:00,R176,\N,\N,\N,\N
577,577,WEDNESDAY,10:00:00,11:30:00,R177,\N,\N,\N,\N
578,578,THURSDAY,11:30:00,13:00:00,R178,\N,\N,\N,\N
579,579,FRIDAY,14:30:00,16:00:00,R179,\N,\N,\N,\N
580,580,MONDAY,14:30:00,16:00:00,R180,\N,\N,\N,\N
581,581,TUESDAY,09:30:00,11:00:00,R181,\N,\N,\N,\N
582,582,WEDNESDAY,13:00:00,14:30:00,R182,\N,\N,\N,\N
583,583,THURSDAY,13:30:00,15:00:00,R183,\N,\N,\N,\N
584,584,FRIDAY,13:30:00,15:00:00,R184,\N,\N,\N,\N
585,585,MONDAY,10:00:00,11:30:00,R185,\N,\N,\N,\N
586,586,TUESDAY,13:30:00,15:00:00,R186,\N,\N,\N,\N
587,587,WEDNESDAY,11:00:00,12:30:00,R187,\N,\N,\N,\N
588,588,THURSDAY,14:00:00,15:30:00,R188,\N,\N,\N,\N
589,589,FRIDAY,09:30:00,11:00:00,R189,\N,\N,\N,\N
590,590,MONDAY,13:30:00,15:00:00,R190,\N,\N,\N,\N
591,591,TUESDAY,15:30:00,17:00:00,R191,\N,\N,\N,\N
592,592,WEDNESDAY,15:00:00,16:30:00,R192,\N,\N,\N,\N
593,593,THURSDAY,09:30:00,11:00:00,R193,\N,\N,\N,\N
594,594,FRIDAY,11:30:00,13:00:00,R194,\N,\N,\N,\N
595,595,MONDAY,14:30:00,16:00:00,R195,\N,\N,\N,\N
596,596,TUESDAY,11:00:00,12:30:00,R196,\N,\N,\N,\N
597,597,WEDNESDAY,13:30:00,15:00:00,R197,\N,\N,\N,\N
598,598,THURSDAY,10:30:00,12:00:00,R198,\N,\N,\N,\N
599,599,FRIDAY,10:30:00,12:00:00,R199,\N,\N,\N,\N
600,600,MONDAY,11:00:00,12:30:00,R200,\N,\N,\N,\N
601,601,TUESDAY,13:00:00,14:30:00,R001,\N,\N,\N,\N
602,602,WEDNESDAY,13:00:00,14:30:00,R002,\N,\N,\N,\N
603,603,THURSDAY,11:30:00,13:00:00,R003,\N,\N,\N,\N
604,604,FRIDAY,13:30:00,15:00:00,R004,\N,\N,\N,\N
605,605,MONDAY,13:00:00,14:30:00,R005,\N,\N,\N,\N
606,606,TUESDAY,13:30:00,15:00:00,R006,\N,\N,\N,\N
607,607,WEDNESDAY,13:00:00,14:30:00,R007,\N,\N,\N,\N
608,608,THURSDAY,11:30:00,13:00:00,R008,\N,\N,\N,\N
609,609,FRIDAY,14:00:00,15:30:00,R009,\N,\N,\N,\N
610,610,MONDAY,11:00:00,12:30:00,R010,\N,\N,\N,\N
611,611,TUESDAY,11:30:00,13:00:00,R011,\N,\N,\N,\N
612,612,WEDNESDAY,14:00:00,15:30:00,R012,\N,\N,\N,\N
613,613,THURSDAY,09:30:00,11:00:00,R013,\N,\N,\N,\N
614,614,FRIDAY,14:00:00,15:30:00,R014,\N,\N,\N,\N
615,615,MONDAY,10:30:00,12:00:00,R015,\N,\N,\N,\N
616,616,TUESDAY,14:00:00,15:30:00,R016,\N,\N,\N,\N
617,617,WEDNESDAY,10:00:00,11:30:00,R017,\N,\N,\N,\N
618,618,THURSDAY,11:00:00,12:30:00,R018,\N,\N,\N,\N
619,619,FRIDAY,10:00:00,11:30:00,R019,\N,\N,\N,\N
620,620,MONDAY,09:30:00,11:00:00,R020,\N,\N,\N,\N
621,621,TUESDAY,10:30:00,12:00:00,R021,\N,\N,\N,\N
622,622,WEDNESDAY,11:00:00,12:30:00,R022,\N,\N,\N,\N
623,623,THURSDAY,09:30:00,11:00:00,R023,\N,\N,\N,\N
624,624,FRIDAY,11:30:00,13:00:00,R024,\N,\N,\N,\N
625,625,MONDAY,10:30:00,12:00:00,R025,\N,\N,\N,\N
626,626,TUESDAY,11:00:00,12:30:00,R026,\N,\N,\N,\N
627,627,WEDNESDAY,14:00:00,15:30:00,R027,\N,\N,\N,\N
628,628,THURSDAY,10:30:00,12:00:00,R028,\N,\N,\N,\N
629,629,FRIDAY,15:00:00,16:30:00,R029,\N,\N,\N,\N
630,630,MONDAY,11:30:00,13:00:00,R030,\N,\N,\N,\N
631,631,TUESDAY,13:30:00,15:00:00,R031,\N,\N,\N,\N
632,632,WEDNESDAY,11:00:00,12:30:00,R032,\N,\N,\N,\N
633,633,THURSDAY,14:30:00,16:00:00,R033,\N,\N,\N,\N
634,634,FRIDAY,10:00:00,11:30:00,R034,\N,\N,\N,\N
635,635,MONDAY,10:30:00,12:00:00,R035,\N,\N,\N,\N
636,636,TUESDAY,10:00:00,11:30:00,R036,\N,\N,\N,\N
637,637,WEDNESDAY,12:30:00,14:00:00,R037,\N,\N,\N,\N
638,638,THURSDAY,10:00:00,11:30:00,R038,\N,\N,\N,\N
639,639,FRIDAY,15:30:00,17:00:00,R039,\N,\N,\N,\N
640,640,MONDAY,09:30:00,11:00:00,R040,\N,\N,\N,\N
641,641,TUESDAY,12:30:00,14:00:00,R041,\N,\N,\N,\N
642,642,WEDNESDAY,15:00:00,16:30:00,R042,\N,\N,\N,\N
643,643,THURSDAY,13:00:00,14:30:00,R043,\N,\N,\N,\N
644,644,FRIDAY,13:30:00,15:00:00,R044,\N,\N,\N,\N
645,645,MONDAY,11:00:00,12:30:00,R045,\N,\N,\N,\N
646,646,TUESDAY,11:00:00,12:30:00,R046,\N,\N,\N,\N
647,647,WEDNESDAY,15:30:00,17:00:00,R047,\N,\N,\N,\N
648,648,THURSDAY,10:30:00,12:00:00,R048,\N,\N,\N,\N
649,649,FRIDAY,10:00:00,11:30:00,R049,\N,\N,\N,\N
650,650,MONDAY,12:30:00,14:00:00,R050,\N,\N,\N,\N
651,651,TUESDAY,10:30:00,12:00:00,R051,\N,\N,\N,\N
652,652,WEDNESDAY,15:00:00,16:30:00,R052,\N,\N,\N,\N
653,653,THURSDAY,10:00:00,11:30:00,R053,\N,\N,\N,\N
654,654,FRIDAY,14:00:00,15:30:00,R054,\N,\N,\N,\N
655,655,MONDAY,14:00:00,15:30:00,R055,\N,\N,\N,\N
656,656,TUESDAY,14:30:00,16:00:00,R056,\N,\N,\N,\N
657,657,WEDNESDAY,14:30:00,16:00:00,R057,\N,\N,\N,\N
658,658,THURSDAY,11:00:00,12:30:00,R058,\N,\N,\N,\N
659,659,FRIDAY,13:00:00,14:30:00,R059,\N,\N,\N,\N
660,660,MONDAY,13:30:00,15:00:00,R060,\N,\N,\N,\N
661,661,TUESDAY,09:00:00,10:30:00,R061,\N,\N,\N,\N
662,662,WEDNESDAY,14:00:00,15:30:00,R062,\N,\N,\N,\N
663,663,THURSDAY,14:30:00,16:00:00,R063,\N,\N,\N,\N
664,664,FRIDAY,10:00:00,11:30:00,R064,\N,\N,\N,\N
665,665,MONDAY,14:30:00,16:00:00,R065,\N,\N,\N,\N
666,666,TUESDAY,14:30:00,16:00:00,R066,\N,\N,\N,\N
667,667,WEDNESDAY,13:30:00,15:00:00,R067,\N,\N,\N,\N
668,668,THURSDAY,11:30:00,13:00:00,R068,\N,\N,\N,\N
669,669,FRIDAY,14:30:00,16:00:00,R069,\N,\N,\N,\N
670,670,MONDAY,10:30:00,12:00:00,R070,\N,\N,\N,\N
671,671,TUESDAY,13:30:00,15:00:00,R071,\N,\N,\N,\N
672,672,WEDNESDAY,11:30:00,13:00:00,R072,\N,\N,\N,\N
673,673,THURSDAY,14:00:00,15:30:00,R073,\N,\N,\N,\N
674,674,FRIDAY,14:00:00,15:30:00,R074,\N,\N,\N,\N
675,675,MONDAY,13:30:00,15:00:00,R075,\N,\N,\N,\N
676,676,TUESDAY,14:30:00,16:00:00,R076,\N,\N,\N,\N
677,677,WEDNESDAY,15:30:00,17:00:00,R077,\N,\N,\N,\N
678,678,THURSDAY,11:30:00,13:00:00,R078,\N,\N,\N,\N
679,679,FRIDAY,13:00:00,14:30:00,R079,\N,\N,\N,\N
680,680,MONDAY,10:30:00,12:00:00,R080,\N,\N,\N,\N
681,681,TUESDAY,11:30:00,13:00:00,R081,\N,\N,\N,\N
682,682,WEDNESDAY,11:30:00,13:00:00,R082,\N,\N,\N,\N
683,683,THURSDAY,13:00:00,14:30:00,R083,\N,\N,\N,\N
684,684,FRIDAY,10:30:00,12:00:00,R084,\N,\N,\N,\N
685,685,MONDAY,13:30:00,15:00:00,R085,\N,\N,\N,\N
686,686,TUESDAY,15:00:00,16:30:00,R086,\N,\N,\N,\N
687,687,WEDNESDAY,13:00:00,14:30:00,R087,\N,\N,\N,\N
688,688,THURSDAY,13:30:00,15:00:00,R088,\N,\N,\N,\N
689,689,FRIDAY,09:30:00,11:00:00,R089,\N,\N,\N,\N
690,690,MONDAY,14:30:00,16:00:00,R090,\N,\N,\N,\N
691,691,TUESDAY,13:00:00,14:30:00,R091,\N,\N,\N,\N
692,692,WEDNESDAY,10:30:00,12:00:00,R092,\N,\N,\N,\N
693,693,THURSDAY,14:30:00,16:00:00,R093,\N,\N,\N,\N
694,694,FRIDAY,11:30:00,13:00:00,R094,\N,\N,\N,\N
695,695,MONDAY,14:00:00,15:30:00,R095,\N,\N,\N,\N
696,696,TUESDAY,11:00:00,12:30:00,R096,\N,\N,\N,\N
697,697,WEDNESDAY,13:30:00,15:00:00,R097,\N,\N,\N,\N
698,698,THURSDAY,11:30:00,13:00:00,R098,\N,\N,\N,\N
699,699,FRIDAY,11:30:00,13:00:00,R099,\N,\N,\N,\N
700,700,MONDAY,14:30:00,16:00:00,R100,\N,\N,\N,\N
701,701,TUESDAY,09:00:00,10:30:00,R101,\N,\N,\N,\N
702,702,WEDNESDAY,13:30:00,15:00:00,R102,\N,\N,\N,\N
703,703,THURSDAY,11:00:00,12:30:00,R103,\N,\N,\N,\N
704,704,FRIDAY,11:30:00,13:00:00,R104,\N,\N,\N,\N
705,705,MONDAY,10:30:00,12:00:00,R105,\N,\N,\N,\N
706,706,TUESDAY,14:00:00,15:30:00,R106,\N,\N,\N,\N
707,707,WEDNESDAY,14:30:00,16:00:00,R107,\N,\N,\N,\N
708,708,THURSDAY,14:30:00,16:00:00,R108,\N,\N,\N,\N
709,709,FRIDAY,10:30:00,12:00:00,R109,\N,\N,\N,\N
710,710,MONDAY,14:00:00,15:30:00,R110,\N,\N,\N,\N
711,711,TUESDAY,14:30:00,16:00:00,R111,\N,\N,\N,\N
712,712,WEDNESDAY,13:00:00,14:30:00,R112,\N,\N,\N,\N
713,713,THURSDAY,09:30:00,11:00:00,R113,\N,\N,\N,\N
714,714,FRIDAY,11:30:00,13:00:00,R114,\N,\N,\N,\N
715,715,MONDAY,12:00:00,13:30:00,R115,\N,\N,\N,\N
716,716,TUESDAY,10:00:00,11:30:00,R116,\N,\N,\N,\N
717,717,WEDNESDAY,13:30:00,15:00:00,R117,\N,\N,\N,\N
718,718,THURSDAY,10:30:00,12:00:00,R118,\N,\N,\N,\N
719,719,FRIDAY,12:30:00,14:00:00,R119,\N,\N,\N,\N
720,720,MONDAY,15:30:00,17:00:00,R120,\N,\N,\N,\N
721,721,TUESDAY,14:30:00,16:00:00,R121,\N,\N,\N,\N
722,722,WEDNESDAY,14:00:00,15:30:00,R122,\N,\N,\N,\N
723,723,THURSDAY,14:30:00,16:00:00,R123,\N,\N,\N,\N
724,724,FRIDAY,13:30:00,15:00:00,R124,\N,\N,\N,\N
725,725,MONDAY,14:00:00,15:30:00,R125,\N,\N,\N,\N
726,726,TUESDAY,14:30:00,16:00:00,R126,\N,\N,\N,\N
727,727,WEDNESDAY,14:30:00,16:00:00,R127,\N,\N,\N,\N
728,728,THURSDAY,13:30:00,15:00:00,R128,\N,\N,\N,\N
729,729,FRIDAY,14:00:00,15:30:00,R129,\N,\N,\N,\N
