id,title,capacity,current_count,version,created_by,created_date,last_modified_by,last_modified_date
2104,Course 2104,100,0,0,\N,\N,\N,\N
2105,Course 2105,100,0,0,\N,\N,\N,\N
2106,Course 2106,100,0,0,\N,\N,\N,\N
2107,Course 2107,100,0,0,\N,\N,\N,\N
2108,Course 2108,100,0,0,\N,\N,\N,\N
2109,Course 2109,100,0,0,\N,\N,\N,\N
2110,Course 2110,100,0,0,\N,\N,\N,\N
2111,Course 2111,100,0,0,\N,\N,\N,\N
2112,Course 2112,100,0,0,\N,\N,\N,\N
2113,Course 2113,100,0,0,\N,\N,\N,\N
2114,Course 2114,100,0,0,\N,\N,\N,\N
2115,Course 2115,100,0,0,\N,\N,\N,\N
2116,Course 2116,100,0,0,\N,\N,\N,\N
2117,Course 2117,100,0,0,\N,\N,\N,\N
2118,Course 2118,100,0,0,\N,\N,\N,\N
2119,Course 2119,100,0,0,\N,\N,\N,\N
2120,Course 2120,100,0,0,\N,\N,\N,\N
2121,Course 2121,100,0,0,\N,\N,\N,\N
2122,Course 2122,100,0,0,\N,\N,\N,\N
2123,Course 2123,100,0,0,\N,\N,\N,\N
2124,Course 2124,100,0,0,\N,\N,\N,\N
2125,Course 2125,100,0,0,\N,\N,\N,\N
2126,Course 2126,100,0,0,\N,\N,\N,\N
2127,Course 2127,100,0,0,\N,\N,\N,\N
2128,Course 2128,100,0,0,\N,\N,\N,\N
2129,Course 2129,100,0,0,\N,\N,\N,\N
2130,Course 2130,100,0,0,\N,\N,\N,\N
2131,Course 2131,100,0,0,\N,\N,\N,\N
2132,Course 2132,100,0,0,\N,\N,\N,\N
2133,Course 2133,100,0,0,\N,\N,\N,\N
2134,Course 2134,100,0,0,\N,\N,\N,\N
2135,Course 2135,100,0,0,\N,\N,\N,\N
2136,Course 2136,100,0,0,\N,\N,\N,\N
2137,Course 2137,100,0,0,\N,\N,\N,\N
2138,Course 2138,100,0,0,\N,\N,\N,\N
2139,Course 2139,100,0,0,\N,\N,\N,\N
2140,Course 2140,100,0,0,\N,\N,\N,\N
2141,Course 2141,100,0,0,\N,\N,\N,\N
2142,Course 2142,100,0,0,\N,\N,\N,\N
2143,Course 2143,100,0,0,\N,\N,\N,\N
2144,Course 2144,100,0,0,\N,\N,\N,\N
2145,Course 2145,100,0,0,\N,\N,\N,\N
2146,Course 2146,100,0,0,\N,\N,\N,\N
2147,Course 2147,100,0,0,\N,\N,\N,\N
2148,Course 2148,100,0,0,\N,\N,\N,\N
2149,Course 2149,100,0,0,\N,\N,\N,\N
2150,Course 2150,100,0,0,\N,\N,\N,\N
2151,Course 2151,100,0,0,\N,\N,\N,\N
2152,Course 2152,100,0,0,\N,\N,\N,\N
2153,Course 2153,100,0,0,\N,\N,\N,\N
2154,Course 2154,100,0,0,\N,\N,\N,\N
2155,Course 2155,100,0,0,\N,\N,\N,\N
2156,Course 2156,100,0,0,\N,\N,\N,\N
2157,Course 2157,100,0,0,\N,\N,\N,\N
2158,Course 2158,100,0,0,\N,\N,\N,\N
2159,Course 2159,100,0,0,\N,\N,\N,\N
2160,Course 2160,100,0,0,\N,\N,\N,\N
2161,Course 2161,100,0,0,\N,\N,\N,\N
2162,Course 2162,100,0,0,\N,\N,\N,\N
2163,Course 2163,100,0,0,\N,\N,\N,\N
2164,Course 2164,100,0,0,\N,\N,\N,\N
2165,Course 2165,100,0,0,\N,\N,\N,\N
2166,Course 2166,100,0,0,\N,\N,\N,\N
2167,Course 2167,100,0,0,\N,\N,\N,\N
2168,Course 2168,100,0,0,\N,\N,\N,\N
2169,Course 2169,100,0,0,\N,\N,\N,\N
2170,Course 2170,100,0,0,\N,\N,\N,\N
2171,Course 2171,100,0,0,\N,\N,\N,\N
2172,Course 2172,100,0,0,\N,\N,\N,\N
2173,Course 2173,100,0,0,\N,\N,\N,\N
2174,Course 2174,100,0,0,\N,\N,\N,\N
2175,Course 2175,100,0,0,\N,\N,\N,\N
2176,Course 2176,100,0,0,\N,\N,\N,\N
2177,Course 2177,100,0,0,\N,\N,\N,\N
2178,Course 2178,100,0,0,\N,\N,\N,\N
2179,Course 2179,100,0,0,\N,\N,\N,\N
2180,Course 2180,100,0,0,\N,\N,\N,\N
2181,Course 2181,100,0,0,\N,\N,\N,\N
2182,Course 2182,100,0,0,\N,\N,\N,\N
2183,Course 2183,100,0,0,\N,\N,\N,\N
2184,Course 2184,100,0,0,\N,\N,\N,\N
2185,Course 2185,100,0,0,\N,\N,\N,\N
2186,Course 2186,100,0,0,\N,\N,\N,\N
2187,Course 2187,100,0,0,\N,\N,\N,\N
2188,Course 2188,100,0,0,\N,\N,\N,\N
2189,Course 2189,100,0,0,\N,\N,\N,\N
2190,Course 2190,100,0,0,\N,\N,\N,\N
2191,Course 2191,100,0,0,\N,\N,\N,\N
2192,Course 2192,100,0,0,\N,\N,\N,\N
2193,Course 2193,100,0,0,\N,\N,\N,\N
2194,Course 2194,100,0,0,\N,\N,\N,\N
2195,Course 2195,100,0,0,\N,\N,\N,\N
2196,Course 2196,100,0,0,\N,\N,\N,\N
2197,Course 2197,100,0,0,\N,\N,\N,\N
2198,Course 2198,100,0,0,\N,\N,\N,\N
2199,Course 2199,100,0,0,\N,\N,\N,\N
2200,Course 2200,100,0,0,\N,\N,\N,\N
2201,Course 2201,100,0,0,\N,\N,\N,\N
2202,Course 2202,100,0,0,\N,\N,\N,\N
2203,Course 2203,100,0,0,\N,\N,\N,\N
2204,Course 2204,100,0,0,\N,\N,\N,\N
2205,Course 2205,100,0,0,\N,\N,\N,\N
2206,Course 2206,100,0,0,\N,\N,\N,\N
2207,Course 2207,100,0,0,\N,\N,\N,\N
2208,Course 2208,100,0,0,\N,\N,\N,\N
2209,Course 2209,100,0,0,\N,\N,\N,\N
2210,Course 2210,100,0,0,\N,\N,\N,\N
2211,Course 2211,100,0,0,\N,\N,\N,\N
2212,Course 2212,100,0,0,\N,\N,\N,\N
2213,Course 2213,100,0,0,\N,\N,\N,\N
2214,Course 2214,100,0,0,\N,\N,\N,\N
2215,Course 2215,100,0,0,\N,\N,\N,\N
2216,Course 2216,100,0,0,\N,\N,\N,\N
2217,Course 2217,100,0,0,\N,\N,\N,\N
2218,Course 2218,100,0,0,\N,\N,\N,\N
2219,Course 2219,100,0,0,\N,\N,\N,\N
2220,Course 2220,100,0,0,\N,\N,\N,\N
2221,Course 2221,100,0,0,\N,\N,\N,\N
2222,Course 2222,100,0,0,\N,\N,\N,\N
2223,Course 2223,100,0,0,\N,\N,\N,\N
2224,Course 2224,100,0,0,\N,\N,\N,\N
2225,Course 2225,100,0,0,\N,\N,\N,\N
2226,Course 2226,100,0,0,\N,\N,\N,\N
2227,Course 2227,100,0,0,\N,\N,\N,\N
2228,Course 2228,100,0,0,\N,\N,\N,\N
2229,Course 2229,100,0,0,\N,\N,\N,\N
2230,Course 2230,100,0,0,\N,\N,\N,\N
2231,Course 2231,100,0,0,\N,\N,\N,\N
2232,Course 2232,100,0,0,\N,\N,\N,\N
2233,Course 2233,100,0,0,\N,\N,\N,\N
2234,Course 2234,100,0,0,\N,\N,\N,\N
2235,Course 2235,100,0,0,\N,\N,\N,\N
2236,Course 2236,100,0,0,\N,\N,\N,\N
2237,Course 2237,100,0,0,\N,\N,\N,\N
2238,Course 2238,100,0,0,\N,\N,\N,\N
2239,Course 2239,100,0,0,\N,\N,\N,\N
2240,Course 2240,100,0,0,\N,\N,\N,\N
2241,Course 2241,100,0,0,\N,\N,\N,\N
2242,Course 2242,100,0,0,\N,\N,\N,\N
2243,Course 2243,100,0,0,\N,\N,\N,\N
2244,Course 2244,100,0,0,\N,\N,\N,\N
2245,Course 2245,100,0,0,\N,\N,\N,\N
2246,Course 2246,100,0,0,\N,\N,\N,\N
2247,Course 2247,100,0,0,\N,\N,\N,\N
2248,Course 2248,100,0,0,\N,\N,\N,\N
2249,Course 2249,100,0,0,\N,\N,\N,\N
2250,Course 2250,100,0,0,\N,\N,\N,\N
2251,Course 2251,100,0,0,\N,\N,\N,\N
2252,Course 2252,100,0,0,\N,\N,\N,\N
2253,Course 2253,100,0,0,\N,\N,\N,\N
2254,Course 2254,100,0,0,\N,\N,\N,\N
2255,Course 2255,100,0,0,\N,\N,\N,\N
2256,Course 2256,100,0,0,\N,\N,\N,\N
2257,Course 2257,100,0,0,\N,\N,\N,\N
2258,Course 2258,100,0,0,\N,\N,\N,\N
2259,Course 2259,100,0,0,\N,\N,\N,\N
2260,Course 2260,100,0,0,\N,\N,\N,\N
2261,Course 2261,100,0,0,\N,\N,\N,\N
2262,Course 2262,100,0,0,\N,\N,\N,\N
2263,Course 2263,100,0,0,\N,\N,\N,\N
2264,Course 2264,100,0,0,\N,\N,\N,\N
2265,Course 2265,100,0,0,\N,\N,\N,\N
2266,Course 2266,100,0,0,\N,\N,\N,\N
2267,Course 2267,100,0,0,\N,\N,\N,\N
2268,Course 2268,100,0,0,\N,\N,\N,\N
2269,Course 2269,100,0,0,\N,\N,\N,\N
2270,Course 2270,100,0,0,\N,\N,\N,\N
2271,Course 2271,100,0,0,\N,\N,\N,\N
2272,Course 2272,100,0,0,\N,\N,\N,\N
2273,Course 2273,100,0,0,\N,\N,\N,\N
2274,Course 2274,100,0,0,\N,\N,\N,\N
2275,Course 2275,100,0,0,\N,\N,\N,\N
2276,Course 2276,100,0,0,\N,\N,\N,\N
2277,Course 2277,100,0,0,\N,\N,\N,\N
2278,Course 2278,100,0,0,\N,\N,\N,\N
2279,Course 2279,100,0,0,\N,\N,\N,\N
2280,Course 2280,100,0,0,\N,\N,\N,\N
2281,Course 2281,100,0,0,\N,\N,\N,\N
2282,Course 2282,100,0,0,\N,\N,\N,\N
2283,Course 2283,100,0,0,\N,\N,\N,\N
2284,Course 2284,100,0,0,\N,\N,\N,\N
2285,Course 2285,100,0,0,\N,\N,\N,\N
2286,Course 2286,100,0,0,\N,\N,\N,\N
2287,Course 2287,100,0,0,\N,\N,\N,\N
2288,Course 2288,100,0,0,\N,\N,\N,\N
2289,Course 2289,100,0,0,\N,\N,\N,\N
2290,Course 2290,100,0,0,\N,\N,\N,\N
2291,Course 2291,100,0,0,\N,\N,\N,\N
2292,Course 2292,100,0,0,\N,\N,\N,\N
2293,Course 2293,100,0,0,\N,\N,\N,\N
2294,Course 2294,100,0,0,\N,\N,\N,\N
2295,Course 2295,100,0,0,\N,\N,\N,\N
2296,Course 2296,100,0,0,\N,\N,\N,\N
2297,Course 2297,100,0,0,\N,\N,\N,\N
2298,Course 2298,100,0,0,\N,\N,\N,\N
2299,Course 2299,100,0,0,\N,\N,\N,\N
2300,Course 2300,100,0,0,\N,\N,\N,\N
2301,Course 2301,100,0,0,\N,\N,\N,\N
2302,Course 2302,100,0,0,\N,\N,\N,\N
2303,Course 2303,100,0,0,\N,\N,\N,\N
2304,Course 2304,100,0,0,\N,\N,\N,\N
2305,Course 2305,100,0,0,\N,\N,\N,\N
2306,Course 2306,100,0,0,\N,\N,\N,\N
2307,Course 2307,100,0,0,\N,\N,\N,\N
2308,Course 2308,100,0,0,\N,\N,\N,\N
2309,Course 2309,100,0,0,\N,\N,\N,\N
2310,Course 2310,100,0,0,\N,\N,\N,\N
2311,Course 2311,100,0,0,\N,\N,\N,\N
2312,Course 2312,100,0,0,\N,\N,\N,\N
2313,Course 2313,100,0,0,\N,\N,\N,\N
2314,Course 2314,100,0,0,\N,\N,\N,\N
2315,Course 2315,100,0,0,\N,\N,\N,\N
2316,Course 2316,100,0,0,\N,\N,\N,\N
2317,Course 2317,100,0,0,\N,\N,\N,\N
2318,Course 2318,100,0,0,\N,\N,\N,\N
2319,Course 2319,100,0,0,\N,\N,\N,\N
2320,Course 2320,100,0,0,\N,\N,\N,\N
2321,Course 2321,100,0,0,\N,\N,\N,\N
2322,Course 2322,100,0,0,\N,\N,\N,\N
2323,Course 2323,100,0,0,\N,\N,\N,\N
2324,Course 2324,100,0,0,\N,\N,\N,\N
2325,Course 2325,100,0,0,\N,\N,\N,\N
2326,Course 2326,100,0,0,\N,\N,\N,\N
2327,Course 2327,100,0,0,\N,\N,\N,\N
2328,Course 2328,100,0,0,\N,\N,\N,\N
2329,Course 2329,100,0,0,\N,\N,\N,\N
2330,Course 2330,100,0,0,\N,\N,\N,\N
2331,Course 2331,100,0,0,\N,\N,\N,\N
2332,Course 2332,100,0,0,\N,\N,\N,\N
2333,Course 2333,100,0,0,\N,\N,\N,\N
2334,Course 2334,100,0,0,\N,\N,\N,\N
2335,Course 2335,100,0,0,\N,\N,\N,\N
2336,Course 2336,100,0,0,\N,\N,\N,\N
2337,Course 2337,100,0,0,\N,\N,\N,\N
2338,Course 2338,100,0,0,\N,\N,\N,\N
2339,Course 2339,100,0,0,\N,\N,\N,\N
2340,Course 2340,100,0,0,\N,\N,\N,\N
2341,Course 2341,100,0,0,\N,\N,\N,\N
2342,Course 2342,100,0,0,\N,\N,\N,\N
2343,Course 2343,100,0,0,\N,\N,\N,\N
2344,Course 2344,100,0,0,\N,\N,\N,\N
2345,Course 2345,100,0,0,\N,\N,\N,\N
2346,Course 2346,100,0,0,\N,\N,\N,\N
2347,Course 2347,100,0,0,\N,\N,\N,\N
2348,Course 2348,100,0,0,\N,\N,\N,\N
2349,Course 2349,100,0,0,\N,\N,\N,\N
2350,Course 2350,100,0,0,\N,\N,\N,\N
2351,Course 2351,100,0,0,\N,\N,\N,\N
2352,Course 2352,100,0,0,\N,\N,\N,\N
2353,Course 2353,100,0,0,\N,\N,\N,\N
2354,Course 2354,100,0,0,\N,\N,\N,\N
2355,Course 2355,100,0,0,\N,\N,\N,\N
2356,Course 2356,100,0,0,\N,\N,\N,\N
2357,Course 2357,100,0,0,\N,\N,\N,\N
2358,Course 2358,100,0,0,\N,\N,\N,\N
2359,Course 2359,100,0,0,\N,\N,\N,\N
2360,Course 2360,100,0,0,\N,\N,\N,\N
2361,Course 2361,100,0,0,\N,\N,\N,\N
2362,Course 2362,100,0,0,\N,\N,\N,\N
2363,Course 2363,100,0,0,\N,\N,\N,\N
2364,Course 2364,100,0,0,\N,\N,\N,\N
2365,Course 2365,100,0,0,\N,\N,\N,\N
2366,Course 2366,100,0,0,\N,\N,\N,\N
2367,Course 2367,100,0,0,\N,\N,\N,\N
2368,Course 2368,100,0,0,\N,\N,\N,\N
2369,Course 2369,100,0,0,\N,\N,\N,\N
2370,Course 2370,100,0,0,\N,\N,\N,\N
2371,Course 2371,100,0,0,\N,\N,\N,\N
2372,Course 2372,100,0,0,\N,\N,\N,\N
2373,Course 2373,100,0,0,\N,\N,\N,\N
2374,Course 2374,100,0,0,\N,\N,\N,\N
2375,Course 2375,100,0,0,\N,\N,\N,\N
2376,Course 2376,100,0,0,\N,\N,\N,\N
2377,Course 2377,100,0,0,\N,\N,\N,\N
2378,Course 2378,100,0,0,\N,\N,\N,\N
2379,Course 2379,100,0,0,\N,\N,\N,\N
2380,Course 2380,100,0,0,\N,\N,\N,\N
2381,Course 2381,100,0,0,\N,\N,\N,\N
2382,Course 2382,100,0,0,\N,\N,\N,\N
2383,Course 2383,100,0,0,\N,\N,\N,\N
2384,Course 2384,100,0,0,\N,\N,\N,\N
2385,Course 2385,100,0,0,\N,\N,\N,\N
2386,Course 2386,100,0,0,\N,\N,\N,\N
2387,Course 2387,100,0,0,\N,\N,\N,\N
2388,Course 2388,100,0,0,\N,\N,\N,\N
2389,Course 2389,100,0,0,\N,\N,\N,\N
2390,Course 2390,100,0,0,\N,\N,\N,\N
2391,Course 2391,100,0,0,\N,\N,\N,\N
2392,Course 2392,100,0,0,\N,\N,\N,\N
2393,Course 2393,100,0,0,\N,\N,\N,\N
2394,Course 2394,100,0,0,\N,\N,\N,\N
2395,Course 2395,100,0,0,\N,\N,\N,\N
2396,Course 2396,100,0,0,\N,\N,\N,\N
2397,Course 2397,100,0,0,\N,\N,\N,\N
2398,Course 2398,100,0,0,\N,\N,\N,\N
2399,Course 2399,100,0,0,\N,\N,\N,\N
2400,Course 2400,100,0,0,\N,\N,\N,\N
2401,Course 2401,100,0,0,\N,\N,\N,\N
2402,Course 2402,100,0,0,\N,\N,\N,\N
2403,Course 2403,100,0,0,\N,\N,\N,\N
2404,Course 2404,100,0,0,\N,\N,\N,\N
2405,Course 2405,100,0,0,\N,\N,\N,\N
2406,Course 2406,100,0,0,\N,\N,\N,\N
2407,Course 2407,100,0,0,\N,\N,\N,\N
2408,Course 2408,100,0,0,\N,\N,\N,\N
2409,Course 2409,100,0,0,\N,\N,\N,\N
2410,Course 2410,100,0,0,\N,\N,\N,\N
2411,Course 2411,100,0,0,\N,\N,\N,\N
2412,Course 2412,100,0,0,\N,\N,\N,\N
2413,Course 2413,100,0,0,\N,\N,\N,\N
2414,Course 2414,100,0,0,\N,\N,\N,\N
2415,Course 2415,100,0,0,\N,\N,\N,\N
2416,Course 2416,100,0,0,\N,\N,\N,\N
2417,Course 2417,100,0,0,\N,\N,\N,\N
2418,Course 2418,100,0,0,\N,\N,\N,\N
2419,Course 2419,100,0,0,\N,\N,\N,\N
2420,Course 2420,100,0,0,\N,\N,\N,\N
2421,Course 2421,100,0,0,\N,\N,\N,\N
2422,Course 2422,100,0,0,\N,\N,\N,\N
2423,Course 2423,100,0,0,\N,\N,\N,\N
2424,Course 2424,100,0,0,\N,\N,\N,\N
2425,Course 2425,100,0,0,\N,\N,\N,\N
2426,Course 2426,100,0,0,\N,\N,\N,\N
2427,Course 2427,100,0,0,\N,\N,\N,\N
2428,Course 2428,100,0,0,\N,\N,\N,\N
2429,Course 2429,100,0,0,\N,\N,\N,\N
2430,Course 2430,100,0,0,\N,\N,\N,\N
2431,Course 2431,100,0,0,\N,\N,\N,\N
2432,Course 2432,100,0,0,\N,\N,\N,\N
2433,Course 2433,100,0,0,\N,\N,\N,\N
2434,Course 2434,100,0,0,\N,\N,\N,\N
2435,Course 2435,100,0,0,\N,\N,\N,\N
2436,Course 2436,100,0,0,\N,\N,\N,\N
2437,Course 2437,100,0,0,\N,\N,\N,\N
2438,Course 2438,100,0,0,\N,\N,\N,\N
2439,Course 2439,100,0,0,\N,\N,\N,\N
2440,Course 2440,100,0,0,\N,\N,\N,\N
2441,Course 2441,100,0,0,\N,\N,\N,\N
2442,Course 2442,100,0,0,\N,\N,\N,\N
2443,Course 2443,100,0,0,\N,\N,\N,\N
2444,Course 2444,100,0,0,\N,\N,\N,\N
2445,Course 2445,100,0,0,\N,\N,\N,\N
2446,Course 2446,100,0,0,\N,\N,\N,\N
2447,Course 2447,100,0,0,\N,\N,\N,\N
2448,Course 2448,100,0,0,\N,\N,\N,\N
2449,Course 2449,100,0,0,\N,\N,\N,\N
2450,Course 2450,100,0,0,\N,\N,\N,\N
2451,Course 2451,100,0,0,\N,\N,\N,\N
2452,Course 2452,100,0,0,\N,\N,\N,\N
2453,Course 2453,100,0,0,\N,\N,\N,\N
2454,Course 2454,100,0,0,\N,\N,\N,\N
2455,Course 2455,100,0,0,\N,\N,\N,\N
2456,Course 2456,100,0,0,\N,\N,\N,\N
2457,Course 2457,100,0,0,\N,\N,\N,\N
2458,Course 2458,100,0,0,\N,\N,\N,\N
2459,Course 2459,100,0,0,\N,\N,\N,\N
2460,Course 2460,100,0,0,\N,\N,\N,\N
2461,Course 2461,100,0,0,\N,\N,\N,\N
2462,Course 2462,100,0,0,\N,\N,\N,\N
2463,Course 2463,100,0,0,\N,\N,\N,\N
2464,Course 2464,100,0,0,\N,\N,\N,\N
2465,Course 2465,100,0,0,\N,\N,\N,\N
2466,Course 2466,100,0,0,\N,\N,\N,\N
2467,Course 2467,100,0,0,\N,\N,\N,\N
2468,Course 2468,100,0,0,\N,\N,\N,\N
2469,Course 2469,100,0,0,\N,\N,\N,\N
2470,Course 2470,100,0,0,\N,\N,\N,\N
2471,Course 2471,100,0,0,\N,\N,\N,\N
2472,Course 2472,100,0,0,\N,\N,\N,\N
2473,Course 2473,100,0,0,\N,\N,\N,\N
2474,Course 2474,100,0,0,\N,\N,\N,\N
2475,Course 2475,100,0,0,\N,\N,\N,\N
2476,Course 2476,100,0,0,\N,\N,\N,\N
2477,Course 2477,100,0,0,\N,\N,\N,\N
2478,Course 2478,100,0,0,\N,\N,\N,\N
2479,Course 2479,100,0,0,\N,\N,\N,\N
2480,Course 2480,100,0,0,\N,\N,\N,\N
2481,Course 2481,100,0,0,\N,\N,\N,\N
2482,Course 2482,100,0,0,\N,\N,\N,\N
2483,Course 2483,100,0,0,\N,\N,\N,\N
2484,Course 2484,100,0,0,\N,\N,\N,\N
2485,Course 2485,100,0,0,\N,\N,\N,\N
2486,Course 2486,100,0,0,\N,\N,\N,\N
2487,Course 2487,100,0,0,\N,\N,\N,\N
2488,Course 2488,100,0,0,\N,\N,\N,\N
2489,Course 2489,100,0,0,\N,\N,\N,\N
2490,Course 2490,100,0,0,\N,\N,\N,\N
2491,Course 2491,100,0,0,\N,\N,\N,\N
2492,Course 2492,100,0,0,\N,\N,\N,\N
2493,Course 2493,100,0,0,\N,\N,\N,\N
2494,Course 2494,100,0,0,\N,\N,\N,\N
2495,Course 2495,100,0,0,\N,\N,\N,\N
2496,Course 2496,100,0,0,\N,\N,\N,\N
2497,Course 2497,100,0,0,\N,\N,\N,\N
2498,Course 2498,100,0,0,\N,\N,\N,\N
2499,Course 2499,100,0,0,\N,\N,\N,\N
2500,Course 2500,100,0,0,\N,\N,\N,\N
2501,Course 2501,100,0,0,\N,\N,\N,\N
2502,Course 2502,100,0,0,\N,\N,\N,\N
2503,Course 2503,100,0,0,\N,\N,\N,\N
2504,Course 2504,100,0,0,\N,\N,\N,\N
2505,Course 2505,100,0,0,\N,\N,\N,\N
2506,Course 2506,100,0,0,\N,\N,\N,\N
2507,Course 2507,100,0,0,\N,\N,\N,\N
2508,Course 2508,100,0,0,\N,\N,\N,\N
2509,Course 2509,100,0,0,\N,\N,\N,\N
2510,Course 2510,100,0,0,\N,\N,\N,\N
2511,Course 2511,100,0,0,\N,\N,\N,\N
2512,Course 2512,100,0,0,\N,\N,\N,\N
2513,Course 2513,100,0,0,\N,\N,\N,\N
2514,Course 2514,100,0,0,\N,\N,\N,\N
2515,Course 2515,100,0,0,\N,\N,\N,\N
2516,Course 2516,100,0,0,\N,\N,\N,\N
2517,Course 2517,100,0,0,\N,\N,\N,\N
2518,Course 2518,100,0,0,\N,\N,\N,\N
2519,Course 2519,100,0,0,\N,\N,\N,\N
2520,Course 2520,100,0,0,\N,\N,\N,\N
2521,Course 2521,100,0,0,\N,\N,\N,\N
2522,Course 2522,100,0,0,\N,\N,\N,\N
2523,Course 2523,100,0,0,\N,\N,\N,\N
2524,Course 2524,100,0,0,\N,\N,\N,\N
2525,Course 2525,100,0,0,\N,\N,\N,\N
2526,Course 2526,100,0,0,\N,\N,\N,\N
2527,Course 2527,100,0,0,\N,\N,\N,\N
2528,Course 2528,100,0,0,\N,\N,\N,\N
2529,Course 2529,100,0,0,\N,\N,\N,\N
2530,Course 2530,100,0,0,\N,\N,\N,\N
2531,Course 2531,100,0,0,\N,\N,\N,\N
2532,Course 2532,100,0,0,\N,\N,\N,\N
2533,Course 2533,100,0,0,\N,\N,\N,\N
2534,Course 2534,100,0,0,\N,\N,\N,\N
2535,Course 2535,100,0,0,\N,\N,\N,\N
2536,Course 2536,100,0,0,\N,\N,\N,\N
2537,Course 2537,100,0,0,\N,\N,\N,\N
2538,Course 2538,100,0,0,\N,\N,\N,\N
2539,Course 2539,100,0,0,\N,\N,\N,\N
2540,Course 2540,100,0,0,\N,\N,\N,\N
2541,Course 2541,100,0,0,\N,\N,\N,\N
2542,Course 2542,100,0,0,\N,\N,\N,\N
2543,Course 2543,100,0,0,\N,\N,\N,\N
2544,Course 2544,100,0,0,\N,\N,\N,\N
2545,Course 2545,100,0,0,\N,\N,\N,\N
2546,Course 2546,100,0,0,\N,\N,\N,\N
2547,Course 2547,100,0,0,\N,\N,\N,\N
2548,Course 2548,100,0,0,\N,\N,\N,\N
2549,Course 2549,100,0,0,\N,\N,\N,\N
2550,Course 2550,100,0,0,\N,\N,\N,\N
2551,Course 2551,100,0,0,\N,\N,\N,\N
2552,Course 2552,100,0,0,\N,\N,\N,\N
2553,Course 2553,100,0,0,\N,\N,\N,\N
2554,Course 2554,100,0,0,\N,\N,\N,\N
2555,Course 2555,100,0,0,\N,\N,\N,\N
2556,Course 2556,100,0,0,\N,\N,\N,\N
2557,Course 2557,100,0,0,\N,\N,\N,\N
2558,Course 2558,100,0,0,\N,\N,\N,\N
2559,Course 2559,100,0,0,\N,\N,\N,\N
2560,Course 2560,100,0,0,\N,\N,\N,\N
2561,Course 2561,100,0,0,\N,\N,\N,\N
2562,Course 2562,100,0,0,\N,\N,\N,\N
2563,Course 2563,100,0,0,\N,\N,\N,\N
2564,Course 2564,100,0,0,\N,\N,\N,\N
2565,Course 2565,100,0,0,\N,\N,\N,\N
2566,Course 2566,100,0,0,\N,\N,\N,\N
2567,Course 2567,100,0,0,\N,\N,\N,\N
2568,Course 2568,100,0,0,\N,\N,\N,\N
2569,Course 2569,100,0,0,\N,\N,\N,\N
2570,Course 2570,100,0,0,\N,\N,\N,\N
2571,Course 2571,100,0,0,\N,\N,\N,\N
2572,Course 2572,100,0,0,\N,\N,\N,\N
2573,Course 2573,100,0,0,\N,\N,\N,\N
2574,Course 2574,100,0,0,\N,\N,\N,\N
2575,Course 2575,100,0,0,\N,\N,\N,\N
2576,Course 2576,100,0,0,\N,\N,\N,\N
2577,Course 2577,100,0,0,\N,\N,\N,\N
2578,Course 2578,100,0,0,\N,\N,\N,\N
2579,Course 2579,100,0,0,\N,\N,\N,\N
2580,Course 2580,100,0,0,\N,\N,\N,\N
2581,Course 2581,100,0,0,\N,\N,\N,\N
2582,Course 2582,100,0,0,\N,\N,\N,\N
2583,Course 2583,100,0,0,\N,\N,\N,\N
2584,Course 2584,100,0,0,\N,\N,\N,\N
2585,Course 2585,100,0,0,\N,\N,\N,\N
2586,Course 2586,100,0,0,\N,\N,\N,\N
2587,Course 2587,100,0,0,\N,\N,\N,\N
2588,Course 2588,100,0,0,\N,\N,\N,\N
2589,Course 2589,100,0,0,\N,\N,\N,\N
2590,Course 2590,100,0,0,\N,\N,\N,\N
2591,Course 2591,100,0,0,\N,\N,\N,\N
2592,Course 2592,100,0,0,\N,\N,\N,\N
2593,Course 2593,100,0,0,\N,\N,\N,\N
2594,Course 2594,100,0,0,\N,\N,\N,\N
2595,Course 2595,100,0,0,\N,\N,\N,\N
2596,Course 2596,100,0,0,\N,\N,\N,\N
2597,Course 2597,100,0,0,\N,\N,\N,\N
2598,Course 2598,100,0,0,\N,\N,\N,\N
2599,Course 2599,100,0,0,\N,\N,\N,\N
2600,Course 2600,100,0,0,\N,\N,\N,\N
2601,Course 2601,100,0,0,\N,\N,\N,\N
2602,Course 2602,100,0,0,\N,\N,\N,\N
2603,Course 2603,100,0,0,\N,\N,\N,\N
2604,Course 2604,100,0,0,\N,\N,\N,\N
2605,Course 2605,100,0,0,\N,\N,\N,\N
2606,Course 2606,100,0,0,\N,\N,\N,\N
2607,Course 2607,100,0,0,\N,\N,\N,\N
2608,Course 2608,100,0,0,\N,\N,\N,\N
2609,Course 2609,100,0,0,\N,\N,\N,\N
2610,Course 2610,100,0,0,\N,\N,\N,\N
2611,Course 2611,100,0,0,\N,\N,\N,\N
2612,Course 2612,100,0,0,\N,\N,\N,\N
2613,Course 2613,100,0,0,\N,\N,\N,\N
2614,Course 2614,100,0,0,\N,\N,\N,\N
2615,Course 2615,100,0,0,\N,\N,\N,\N
2616,Course 2616,100,0,0,\N,\N,\N,\N
2617,Course 2617,100,0,0,\N,\N,\N,\N
2618,Course 2618,100,0,0,\N,\N,\N,\N
2619,Course 2619,100,0,0,\N,\N,\N,\N
2620,Course 2620,100,0,0,\N,\N,\N,\N
